STATECD,COUNTYCD,PLOT,start_year,end_year,mortality_pct
17,193,79,1985,1998,34.48275862068966
17,193,85,1985,1998,0.0
17,193,86,1985,1998,0.0
17,193,89,1985,1998,88.0
17,193,101,1985,1998,0.0
17,193,20008,2003,2008,13.043478260869565
17,193,20009,2006,2018,33.333333333333336
17,193,20033,2004,2009,0.0
17,193,20033,2009,2015,0.0
17,193,20033,2015,2022,1.8867924528301887
17,193,20035,2009,2014,0.0
17,193,20039,2004,2009,4.761904761904762
17,193,20039,2009,2015,0.0
17,193,20039,2015,2022,0.0
17,193,20044,2004,2014,9.090909090909092
17,193,20044,2014,2021,0.0
17,193,20059,2001,2006,31.428571428571427
17,193,20059,2006,2011,0.0
17,193,20059,2011,2017,4.166666666666667
17,193,20059,2017,2024,0.0
17,193,20062,2004,2009,0.0
17,193,20062,2009,2015,0.0
17,193,20062,2015,2022,0.0
17,193,20100,2004,2009,0.0
17,193,20100,2009,2015,0.0
17,193,20100,2015,2022,28.125
17,193,20106,2004,2009,0.0
17,193,20106,2009,2014,9.375
17,193,20106,2014,2021,10.344827586206897
17,195,11,1985,1998,0.0
17,195,73,1985,1998,21.62162162162162
17,195,87,1985,1998,0.0
17,195,20046,2005,2010,0.0
17,195,20046,2010,2016,75.0
17,195,20046,2016,2023,0.0
17,195,20067,2002,2007,0.0
17,195,20067,2007,2012,0.0
17,195,20067,2012,2019,10.526315789473685
17,195,20070,2002,2007,0.0
17,195,20070,2007,2012,8.695652173913043
17,195,20070,2012,2019,9.523809523809524
17,195,20088,2005,2010,16.666666666666668
17,195,20088,2010,2016,0.0
17,195,20088,2016,2023,0.0
17,195,20132,2003,2008,6.25
17,195,20132,2008,2013,20.0
17,195,20132,2013,2020,0.0
17,195,20201,2002,2007,0.0
17,195,20201,2007,2012,3.7037037037037037
17,195,20201,2012,2019,0.0
17,197,32,1985,1998,42.857142857142854
17,197,41,1985,1998,0.0
17,197,67,1985,1998,20.512820512820515
17,197,73,1985,1998,0.0
17,197,103,1985,1998,0.0
17,197,20004,2004,2009,0.0
17,197,20004,2009,2014,0.0
17,197,20004,2014,2021,2.2222222222222223
17,197,20013,2005,2010,0.0
17,197,20013,2010,2016,0.0
17,197,20013,2016,2023,0.0
17,197,20020,2007,2012,0.0
17,197,20020,2012,2019,0.0
17,197,20034,2005,2010,90.0
17,197,20090,2005,2010,0.0
17,197,20090,2010,2015,4.3478260869565215
17,197,20090,2015,2022,0.0
17,197,20102,2001,2018,6.666666666666667
17,197,20129,2002,2007,22.22222222222222
17,197,20129,2007,2012,0.0
17,197,20129,2012,2018,10.0
17,197,20160,2013,2019,0.0
17,197,20163,2004,2009,0.0
17,197,20163,2009,2015,0.0
17,197,20163,2015,2022,0.0
17,199,13,1985,1998,0.0
17,199,14,1985,1998,0.0
17,199,16,1985,1998,51.111111111111114
17,199,35,1985,1998,25.806451612903224
17,199,39,1985,1998,0.0
17,199,49,1985,1998,0.0
17,199,52,1985,1998,30.303030303030305
17,199,55,1985,1998,0.0
17,199,56,1985,1998,11.764705882352942
17,199,57,1985,1998,0.0
17,199,60,1985,1998,27.272727272727273
17,199,62,1985,1998,46.51162790697674
17,199,67,1985,1998,20.833333333333332
17,199,69,1985,1998,0.0
17,199,73,1985,1998,13.157894736842104
17,199,74,1985,1998,35.714285714285715
17,199,77,1985,1998,0.0
17,199,78,1985,1998,23.333333333333332
17,199,84,1985,1998,0.0
17,199,20009,2001,2006,0.0
17,199,20009,2006,2011,0.0
17,199,20009,2011,2016,2.857142857142857
17,199,20009,2016,2023,0.0
17,199,20012,2003,2008,20.0
17,199,20012,2008,2013,0.0
17,199,20012,2013,2019,0.0
17,199,20017,2002,2007,0.0
17,199,20017,2007,2012,4.878048780487805
17,199,20017,2012,2018,2.5641025641025643
17,199,20029,2004,2015,34.78260869565217
17,199,20029,2015,2022,0.0
17,199,20046,2005,2010,0.0
17,199,20046,2010,2016,0.0
17,199,20046,2016,2023,0.0
17,199,20049,2001,2006,15.0
17,199,20049,2006,2011,0.0
17,199,20049,2011,2017,0.0
17,199,20049,2017,2024,0.0
17,199,20058,2003,2008,0.0
17,199,20058,2008,2013,0.0
17,199,20058,2013,2020,0.0
17,199,20073,2001,2006,0.0
17,199,20073,2006,2011,0.0
17,199,20073,2011,2018,0.0
17,199,20077,2003,2008,3.6363636363636362
17,199,20077,2008,2013,7.547169811320755
17,199,20077,2013,2019,2.0408163265306123
17,199,20089,2005,2010,0.0
17,199,20089,2010,2016,18.51851851851852
17,199,20089,2016,2023,0.0
17,199,20093,2004,2009,11.11111111111111
17,199,20093,2009,2014,0.0
17,199,20093,2014,2021,0.0
17,201,5,1985,1998,9.375
17,201,7,1985,1998,11.428571428571429
17,201,25,1985,1998,26.923076923076923
17,201,44,1985,1998,0.0
17,201,54,1985,1998,0.0
17,201,59,1985,1998,15.789473684210526
17,201,61,1985,1998,0.0
17,201,70,1985,1998,27.083333333333332
17,201,20056,2005,2010,0.0
17,201,20056,2010,2016,5.2631578947368425
17,201,20056,2016,2023,0.0
17,201,20058,2001,2006,0.0
17,201,20058,2006,2011,0.0
17,201,20058,2011,2018,13.88888888888889
17,201,20066,2001,2006,0.0
17,201,20066,2006,2011,0.0
17,201,20066,2011,2017,5.882352941176471
17,201,20066,2017,2024,0.0
17,201,20077,2007,2012,0.0
17,201,20077,2012,2019,0.0
17,201,20083,2002,2007,5.405405405405405
17,201,20083,2007,2012,5.714285714285714
17,201,20083,2012,2019,15.151515151515152
17,201,20091,2007,2012,0.0
17,203,3,1985,1998,35.714285714285715
17,203,6,1985,1998,37.5
17,203,11,1985,1998,0.0
17,203,39,1985,1998,24.56140350877193
17,203,41,1985,1998,0.0
17,203,75,1985,1998,0.0
17,203,84,1985,1998,43.47826086956522
17,203,97,1985,1998,30.76923076923077
17,203,102,1985,1998,6.896551724137931
17,203,103,1985,1998,32.608695652173914
17,203,20006,2001,2017,30.555555555555557
17,203,20006,2017,2024,0.0
17,203,20009,2007,2012,0.0
17,203,20011,2005,2010,0.0
17,203,20011,2010,2015,5.2631578947368425
17,203,20011,2015,2022,0.0
17,203,20025,2005,2010,17.391304347826086
17,203,20025,2010,2016,0.0
17,203,20025,2016,2023,19.047619047619047
17,203,20058,2008,2013,0.0
17,203,20058,2013,2020,71.42857142857143
17,203,20071,2004,2009,0.0
17,203,20071,2009,2014,0.0
17,203,20071,2014,2021,0.0
17,203,20077,2004,2009,0.0
17,203,20077,2009,2015,0.0
17,203,20077,2015,2022,0.0
17,203,20083,2005,2010,4.545454545454546
17,203,20083,2010,2015,0.0
17,203,20083,2015,2022,0.0
17,203,20086,2003,2008,25.0
